schema_name,table_name,column_name,data_type,not_null,default_value
pg_toast,pg_toast_16561,chunk_data,bytea,false,null
pg_toast,pg_toast_16561_index,chunk_id,oid,false,null
pg_toast,pg_toast_16561_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16658,chunk_id,oid,false,null
pg_toast,pg_toast_16658,chunk_seq,integer,false,null
pg_toast,pg_toast_16658,chunk_data,bytea,false,null
pg_toast,pg_toast_16658_index,chunk_id,oid,false,null
pg_toast,pg_toast_16658_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16725,chunk_id,oid,false,null
pg_toast,pg_toast_16725,chunk_seq,integer,false,null
pg_toast,pg_toast_16725,chunk_data,bytea,false,null
pg_toast,pg_toast_16725_index,chunk_id,oid,false,null
pg_toast,pg_toast_16725_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16755,chunk_id,oid,false,null
pg_toast,pg_toast_16755,chunk_seq,integer,false,null
pg_toast,pg_toast_16755,chunk_data,bytea,false,null
pg_toast,pg_toast_16755_index,chunk_id,oid,false,null
pg_toast,pg_toast_16755_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16789,chunk_id,oid,false,null
pg_toast,pg_toast_16789,chunk_seq,integer,false,null
pg_toast,pg_toast_16789,chunk_data,bytea,false,null
pg_toast,pg_toast_16789_index,chunk_id,oid,false,null
pg_toast,pg_toast_16789_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16802,chunk_id,oid,false,null
pg_toast,pg_toast_16802,chunk_seq,integer,false,null
pg_toast,pg_toast_16802,chunk_data,bytea,false,null
pg_toast,pg_toast_16802_index,chunk_id,oid,false,null
pg_toast,pg_toast_16802_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16814,chunk_id,oid,false,null
pg_toast,pg_toast_16814,chunk_seq,integer,false,null
pg_toast,pg_toast_16814,chunk_data,bytea,false,null
pg_toast,pg_toast_16814_index,chunk_id,oid,false,null
pg_toast,pg_toast_16814_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16832,chunk_id,oid,false,null
pg_toast,pg_toast_16832,chunk_seq,integer,false,null
pg_toast,pg_toast_16832,chunk_data,bytea,false,null
pg_toast,pg_toast_16832_index,chunk_id,oid,false,null
pg_toast,pg_toast_16832_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16841,chunk_id,oid,false,null
pg_toast,pg_toast_16841,chunk_seq,integer,false,null
pg_toast,pg_toast_16841,chunk_data,bytea,false,null
pg_toast,pg_toast_16841_index,chunk_id,oid,false,null
pg_toast,pg_toast_16841_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16856,chunk_id,oid,false,null
pg_toast,pg_toast_16856,chunk_seq,integer,false,null
pg_toast,pg_toast_16856,chunk_data,bytea,false,null
pg_toast,pg_toast_16856_index,chunk_id,oid,false,null
pg_toast,pg_toast_16856_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16874,chunk_id,oid,false,null
pg_toast,pg_toast_16874,chunk_seq,integer,false,null
pg_toast,pg_toast_16874,chunk_data,bytea,false,null
pg_toast,pg_toast_16874_index,chunk_id,oid,false,null
pg_toast,pg_toast_16874_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16927,chunk_id,oid,false,null
pg_toast,pg_toast_16927,chunk_seq,integer,false,null
pg_toast,pg_toast_16927,chunk_data,bytea,false,null
pg_toast,pg_toast_16927_index,chunk_id,oid,false,null
pg_toast,pg_toast_16927_index,chunk_seq,integer,false,null
pg_toast,pg_toast_16977,chunk_id,oid,false,null
pg_toast,pg_toast_16977,chunk_seq,integer,false,null
pg_toast,pg_toast_16977,chunk_data,bytea,false,null
pg_toast,pg_toast_16977_index,chunk_id,oid,false,null
pg_toast,pg_toast_16977_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17040,chunk_id,oid,false,null
pg_toast,pg_toast_17040,chunk_seq,integer,false,null
pg_toast,pg_toast_17040,chunk_data,bytea,false,null
pg_toast,pg_toast_17040_index,chunk_id,oid,false,null
pg_toast,pg_toast_17040_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17054,chunk_id,oid,false,null
pg_toast,pg_toast_17054,chunk_seq,integer,false,null
pg_toast,pg_toast_17054,chunk_data,bytea,false,null
pg_toast,pg_toast_17054_index,chunk_id,oid,false,null
pg_toast,pg_toast_17054_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17109,chunk_id,oid,false,null
pg_toast,pg_toast_17109,chunk_seq,integer,false,null
pg_toast,pg_toast_17109,chunk_data,bytea,false,null
pg_toast,pg_toast_17109_index,chunk_id,oid,false,null
pg_toast,pg_toast_17109_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17272,chunk_id,oid,false,null
pg_toast,pg_toast_17272,chunk_seq,integer,false,null
pg_toast,pg_toast_17272,chunk_data,bytea,false,null
pg_toast,pg_toast_17272_index,chunk_id,oid,false,null
pg_toast,pg_toast_17272_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17385,chunk_id,oid,false,null
pg_toast,pg_toast_17385,chunk_seq,integer,false,null
pg_toast,pg_toast_17385,chunk_data,bytea,false,null
pg_toast,pg_toast_17385_index,chunk_id,oid,false,null
pg_toast,pg_toast_17385_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17540,chunk_id,oid,false,null
pg_toast,pg_toast_17540,chunk_seq,integer,false,null
pg_toast,pg_toast_17540,chunk_data,bytea,false,null
pg_toast,pg_toast_17540_index,chunk_id,oid,false,null
pg_toast,pg_toast_17540_index,chunk_seq,integer,false,null
pg_toast,pg_toast_17584,chunk_id,oid,false,null
pg_toast,pg_toast_17584,chunk_seq,integer,false,null
pg_toast,pg_toast_17584,chunk_data,bytea,false,null
pg_toast,pg_toast_17584_index,chunk_id,oid,false,null
pg_toast,pg_toast_17584_index,chunk_seq,integer,false,null
pg_toast,pg_toast_20416,chunk_id,oid,false,null
pg_toast,pg_toast_20416,chunk_seq,integer,false,null
pg_toast,pg_toast_20416,chunk_data,bytea,false,null
pg_toast,pg_toast_20416_index,chunk_id,oid,false,null
pg_toast,pg_toast_20416_index,chunk_seq,integer,false,null
pg_toast,pg_toast_20571,chunk_id,oid,false,null
pg_toast,pg_toast_20571,chunk_seq,integer,false,null
pg_toast,pg_toast_20571,chunk_data,bytea,false,null
pg_toast,pg_toast_20571_index,chunk_id,oid,false,null
pg_toast,pg_toast_20571_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2328,chunk_id,oid,false,null
pg_toast,pg_toast_2328,chunk_seq,integer,false,null
pg_toast,pg_toast_2328,chunk_data,bytea,false,null
pg_toast,pg_toast_2328_index,chunk_id,oid,false,null
pg_toast,pg_toast_2328_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2396,chunk_id,oid,false,null
pg_toast,pg_toast_2396,chunk_seq,integer,false,null
pg_toast,pg_toast_2396,chunk_data,bytea,false,null
pg_toast,pg_toast_2396_index,chunk_id,oid,false,null
pg_toast,pg_toast_2396_index,chunk_seq,integer,false,null
pg_toast,pg_toast_25410,chunk_id,oid,false,null
pg_toast,pg_toast_25410,chunk_seq,integer,false,null
pg_toast,pg_toast_25410,chunk_data,bytea,false,null
pg_toast,pg_toast_25410_index,chunk_id,oid,false,null
pg_toast,pg_toast_25410_index,chunk_seq,integer,false,null
pg_toast,pg_toast_25425,chunk_id,oid,false,null
pg_toast,pg_toast_25425,chunk_seq,integer,false,null
pg_toast,pg_toast_25425,chunk_data,bytea,false,null
pg_toast,pg_toast_25425_index,chunk_id,oid,false,null
pg_toast,pg_toast_25425_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2600,chunk_id,oid,false,null
pg_toast,pg_toast_2600,chunk_seq,integer,false,null
pg_toast,pg_toast_2600,chunk_data,bytea,false,null
pg_toast,pg_toast_2600_index,chunk_id,oid,false,null
pg_toast,pg_toast_2600_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2604,chunk_id,oid,false,null
pg_toast,pg_toast_2604,chunk_seq,integer,false,null
pg_toast,pg_toast_2604,chunk_data,bytea,false,null
pg_toast,pg_toast_2604_index,chunk_id,oid,false,null
pg_toast,pg_toast_2604_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2606,chunk_id,oid,false,null
pg_toast,pg_toast_2606,chunk_seq,integer,false,null
pg_toast,pg_toast_2606,chunk_data,bytea,false,null
pg_toast,pg_toast_2606_index,chunk_id,oid,false,null
pg_toast,pg_toast_2606_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2609,chunk_id,oid,false,null
pg_toast,pg_toast_2609,chunk_seq,integer,false,null
pg_toast,pg_toast_2609,chunk_data,bytea,false,null
pg_toast,pg_toast_2609_index,chunk_id,oid,false,null
pg_toast,pg_toast_2609_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2612,chunk_id,oid,false,null
pg_toast,pg_toast_2612,chunk_seq,integer,false,null
pg_toast,pg_toast_2612,chunk_data,bytea,false,null
pg_toast,pg_toast_2612_index,chunk_id,oid,false,null
pg_toast,pg_toast_2612_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2615,chunk_id,oid,false,null
pg_toast,pg_toast_2615,chunk_seq,integer,false,null
pg_toast,pg_toast_2615,chunk_data,bytea,false,null
pg_toast,pg_toast_2615_index,chunk_id,oid,false,null
pg_toast,pg_toast_2615_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2618,chunk_id,oid,false,null
pg_toast,pg_toast_2618,chunk_seq,integer,false,null
pg_toast,pg_toast_2618,chunk_data,bytea,false,null
pg_toast,pg_toast_2618_index,chunk_id,oid,false,null
pg_toast,pg_toast_2618_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2619,chunk_id,oid,false,null
pg_toast,pg_toast_2619,chunk_seq,integer,false,null
pg_toast,pg_toast_2619,chunk_data,bytea,false,null
pg_toast,pg_toast_2619_index,chunk_id,oid,false,null
pg_toast,pg_toast_2619_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2620,chunk_id,oid,false,null
pg_toast,pg_toast_2620,chunk_seq,integer,false,null
pg_toast,pg_toast_2620,chunk_data,bytea,false,null
pg_toast,pg_toast_2620_index,chunk_id,oid,false,null
pg_toast,pg_toast_2620_index,chunk_seq,integer,false,null
pg_toast,pg_toast_2964,chunk_id,oid,false,null
pg_toast,pg_toast_2964,chunk_seq,integer,false,null
pg_toast,pg_toast_2964,chunk_data,bytea,false,null
pg_toast,pg_toast_2964_index,chunk_id,oid,false,null
pg_toast,pg_toast_2964_index,chunk_seq,integer,false,null
pg_toast,pg_toast_30765,chunk_id,oid,false,null
pg_toast,pg_toast_30765,chunk_seq,integer,false,null
pg_toast,pg_toast_30765,chunk_data,bytea,false,null
pg_toast,pg_toast_30765_index,chunk_id,oid,false,null
pg_toast,pg_toast_30765_index,chunk_seq,integer,false,null
pg_toast,pg_toast_30783,chunk_id,oid,false,null
pg_toast,pg_toast_30783,chunk_seq,integer,false,null
pg_toast,pg_toast_30783,chunk_data,bytea,false,null
pg_toast,pg_toast_30783_index,chunk_id,oid,false,null
pg_toast,pg_toast_30783_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3079,chunk_id,oid,false,null
pg_toast,pg_toast_3079,chunk_seq,integer,false,null
pg_toast,pg_toast_3079,chunk_data,bytea,false,null
pg_toast,pg_toast_3079_index,chunk_id,oid,false,null
pg_toast,pg_toast_3079_index,chunk_seq,integer,false,null
pg_toast,pg_toast_30803,chunk_id,oid,false,null
pg_toast,pg_toast_30803,chunk_seq,integer,false,null
pg_toast,pg_toast_30803,chunk_data,bytea,false,null
pg_toast,pg_toast_30803_index,chunk_id,oid,false,null
pg_toast,pg_toast_30803_index,chunk_seq,integer,false,null
pg_toast,pg_toast_30827,chunk_id,oid,false,null
pg_toast,pg_toast_30827,chunk_seq,integer,false,null
pg_toast,pg_toast_30827,chunk_data,bytea,false,null
pg_toast,pg_toast_30827_index,chunk_id,oid,false,null
pg_toast,pg_toast_30827_index,chunk_seq,integer,false,null
pg_toast,pg_toast_30843,chunk_id,oid,false,null
pg_toast,pg_toast_30843,chunk_seq,integer,false,null
pg_toast,pg_toast_30843,chunk_data,bytea,false,null
pg_toast,pg_toast_30843_index,chunk_id,oid,false,null
pg_toast,pg_toast_30843_index,chunk_seq,integer,false,null
pg_toast,pg_toast_30858,chunk_id,oid,false,null
pg_toast,pg_toast_30858,chunk_seq,integer,false,null
pg_toast,pg_toast_30858,chunk_data,bytea,false,null
pg_toast,pg_toast_30858_index,chunk_id,oid,false,null
pg_toast,pg_toast_30858_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3118,chunk_id,oid,false,null
pg_toast,pg_toast_3118,chunk_seq,integer,false,null
pg_toast,pg_toast_3118,chunk_data,bytea,false,null
pg_toast,pg_toast_3118_index,chunk_id,oid,false,null
pg_toast,pg_toast_3118_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3256,chunk_id,oid,false,null
pg_toast,pg_toast_3256,chunk_seq,integer,false,null
pg_toast,pg_toast_3256,chunk_data,bytea,false,null
pg_toast,pg_toast_3256_index,chunk_id,oid,false,null
pg_toast,pg_toast_3256_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3350,chunk_id,oid,false,null
pg_toast,pg_toast_3350,chunk_seq,integer,false,null
pg_toast,pg_toast_3350,chunk_data,bytea,false,null
pg_toast,pg_toast_3350_index,chunk_id,oid,false,null
pg_toast,pg_toast_3350_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3381,chunk_id,oid,false,null
pg_toast,pg_toast_3381,chunk_seq,integer,false,null
pg_toast,pg_toast_3381,chunk_data,bytea,false,null
pg_toast,pg_toast_3381_index,chunk_id,oid,false,null
pg_toast,pg_toast_3381_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3394,chunk_id,oid,false,null
pg_toast,pg_toast_3394,chunk_seq,integer,false,null
pg_toast,pg_toast_3394,chunk_data,bytea,false,null
pg_toast,pg_toast_3394_index,chunk_id,oid,false,null
pg_toast,pg_toast_3394_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3429,chunk_id,oid,false,null
pg_toast,pg_toast_3429,chunk_seq,integer,false,null
pg_toast,pg_toast_3429,chunk_data,bytea,false,null
pg_toast,pg_toast_3429_index,chunk_id,oid,false,null
pg_toast,pg_toast_3429_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3456,chunk_id,oid,false,null
pg_toast,pg_toast_3456,chunk_seq,integer,false,null
pg_toast,pg_toast_3456,chunk_data,bytea,false,null
pg_toast,pg_toast_3456_index,chunk_id,oid,false,null
pg_toast,pg_toast_3456_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3466,chunk_id,oid,false,null
pg_toast,pg_toast_3466,chunk_seq,integer,false,null
pg_toast,pg_toast_3466,chunk_data,bytea,false,null
pg_toast,pg_toast_3466_index,chunk_id,oid,false,null
pg_toast,pg_toast_3466_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3592,chunk_id,oid,false,null
pg_toast,pg_toast_3592,chunk_seq,integer,false,null
pg_toast,pg_toast_3592,chunk_data,bytea,false,null
pg_toast,pg_toast_3592_index,chunk_id,oid,false,null
pg_toast,pg_toast_3592_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3596,chunk_id,oid,false,null
pg_toast,pg_toast_3596,chunk_seq,integer,false,null
pg_toast,pg_toast_3596,chunk_data,bytea,false,null
pg_toast,pg_toast_3596_index,chunk_id,oid,false,null
pg_toast,pg_toast_3596_index,chunk_seq,integer,false,null
pg_toast,pg_toast_3600,chunk_id,oid,false,null
pg_toast,pg_toast_3600,chunk_seq,integer,false,null
pg_toast,pg_toast_3600,chunk_data,bytea,false,null
pg_toast,pg_toast_3600_index,chunk_id,oid,false,null
pg_toast,pg_toast_3600_index,chunk_seq,integer,false,null
pg_toast,pg_toast_6000,chunk_id,oid,false,null
pg_toast,pg_toast_6000,chunk_seq,integer,false,null
pg_toast,pg_toast_6000,chunk_data,bytea,false,null
pg_toast,pg_toast_6000_index,chunk_id,oid,false,null
pg_toast,pg_toast_6000_index,chunk_seq,integer,false,null
pg_toast,pg_toast_6100,chunk_id,oid,false,null
pg_toast,pg_toast_6100,chunk_seq,integer,false,null
pg_toast,pg_toast_6100,chunk_data,bytea,false,null
pg_toast,pg_toast_6100_index,chunk_id,oid,false,null
pg_toast,pg_toast_6100_index,chunk_seq,integer,false,null
pg_toast,pg_toast_6106,chunk_id,oid,false,null
pg_toast,pg_toast_6106,chunk_seq,integer,false,null
pg_toast,pg_toast_6106,chunk_data,bytea,false,null
pg_toast,pg_toast_6106_index,chunk_id,oid,false,null
pg_toast,pg_toast_6106_index,chunk_seq,integer,false,null
pg_toast,pg_toast_6243,chunk_id,oid,false,null
pg_toast,pg_toast_6243,chunk_seq,integer,false,null
pg_toast,pg_toast_6243,chunk_data,bytea,false,null
pg_toast,pg_toast_6243_index,chunk_id,oid,false,null
pg_toast,pg_toast_6243_index,chunk_seq,integer,false,null
pg_toast,pg_toast_826,chunk_id,oid,false,null
pg_toast,pg_toast_826,chunk_seq,integer,false,null
pg_toast,pg_toast_826,chunk_data,bytea,false,null
pg_toast,pg_toast_826_index,chunk_id,oid,false,null
pg_toast,pg_toast_826_index,chunk_seq,integer,false,null
preserve,exercise_library,id,uuid,true,gen_random_uuid()
preserve,exercise_library,name,text,true,null
preserve,exercise_library,description,text,false,null
preserve,exercise_library,category,text,false,null
preserve,exercise_library,equipment,text[],false,null
preserve,exercise_library,video_url,text,false,null
preserve,exercise_library,patterns,text[],false,'{}'::text[]
preserve,exercise_library,primary_muscles,text[],false,'{}'::text[]
preserve,exercise_library,goal_effectiveness,jsonb,false,'{}'::jsonb
preserve,exercise_library,complexity_level,integer,false,null
preserve,exercise_library,name_lc,text,false,lower(name)
preserve,exercise_library_i18n,exercise_id,uuid,true,null
preserve,exercise_library_i18n,locale,text,true,null
preserve,exercise_library_i18n,name,text,true,null
preserve,exercise_library_i18n,description,text,false,null
preserve,exercise_library_i18n,cues,text[],false,null
preserve,exercise_library_i18n,contraindications,text[],false,null
preserve,exercise_library_i18n,search_tsv,tsvector,false,"to_tsvector('simple'::regconfig, ((COALESCE(name, ''::text) || ' '::text) || COALESCE(description, ''::text)))"
preserve,exercise_library_i18n_exercise_id_locale_key,exercise_id,uuid,false,null
preserve,exercise_library_i18n_exercise_id_locale_key,locale,text,false,null
preserve,exercise_library_i18n_locale_idx,locale,text,false,null
preserve,exercise_library_i18n_name_trgm,name,integer,false,null
preserve,exercise_library_i18n_pkey,exercise_id,uuid,false,null
preserve,exercise_library_i18n_pkey,locale,text,false,null
preserve,exercise_library_pkey,id,uuid,false,null
preserve,exercise_variant_i18n,variant_id,uuid,false,null
preserve,exercise_variant_i18n,locale,text,true,null
preserve,exercise_variant_i18n,name,text,true,null
preserve,exercise_variant_i18n,notes,text,false,null
preserve,exercise_variant_i18n,search_tsv,tsvector,false,"to_tsvector('simple'::regconfig, ((COALESCE(name, ''::text) || ' '::text) || COALESCE(notes, ''::text)))"
preserve,exercise_variant_i18n_locale_idx,locale,text,false,null
preserve,exercise_variant_i18n_name_trgm,name,integer,false,null
preserve,exercise_variant_i18n_variant_id_locale_key,variant_id,uuid,false,null
preserve,exercise_variant_i18n_variant_id_locale_key,locale,text,false,null
preserve,exercise_variants,id,uuid,true,gen_random_uuid()
preserve,exercise_variants,exercise_id,uuid,true,null
preserve,exercise_variants,modality,modality_enum,true,null
preserve,exercise_variants,name,text,true,null
preserve,exercise_variants,environments,environment_enum[],true,null
preserve,exercise_variants,equipment,text[],false,'{}'::text[]
preserve,exercise_variants,is_assessment_default,boolean,false,false
preserve,exercise_variants,created_at,timestamp with time zone,false,now()
preserve,exercise_variants,tags,text[],false,'{}'::text[]
preserve,exercise_variants,exercise_name,text,false,null
preserve,exercise_variants,category,text,false,null
preserve,exercise_variants,variant_name_lc,text,false,lower(name)
preserve,exercise_variants_pkey,id,uuid,false,null
preserve,exercise_variants_unique_name_per_ex,exercise_id,uuid,false,null
preserve,exercise_variants_unique_name_per_ex,name,text,false,null
preserve,idx_ex_library_category,category,text,false,null
preserve,idx_ex_variants_envs_gin,environments,environment_enum,false,null
preserve,idx_ex_variants_exercise_id,exercise_id,uuid,false,null
preserve,idx_exercise_library_i18n_exercise_locale,exercise_id,uuid,false,null
preserve,idx_exercise_library_i18n_exercise_locale,locale,text,false,null
preserve,idx_exercise_library_i18n_tsv,search_tsv,text,false,null
preserve,idx_exercise_variant_i18n_tsv,search_tsv,text,false,null
preserve,idx_exercise_variant_i18n_variant_locale,variant_id,uuid,false,null
preserve,idx_exercise_variant_i18n_variant_locale,locale,text,false,null
preserve,idx_exlib_category,category,text,false,null
preserve,idx_exlib_equipment_gin,equipment,text,false,null
preserve,idx_variants_env,environments,environment_enum,false,null
preserve,idx_variants_exercise,exercise_id,uuid,false,null
preserve,idx_variants_modality,modality,modality_enum,false,null
preserve,ix_exlib_patterns_gin,patterns,text,false,null
preserve,ix_variants_env_gin,environments,environment_enum,false,null
preserve,ux_exlib_name_lc,name_lc,text,false,null
preserve,ux_variants_unique,exercise_id,uuid,false,null
preserve,ux_variants_unique,modality,modality_enum,false,null
preserve,ux_variants_unique,name,text,false,null
preserve,ux_variants_unique_mod,exercise_id,uuid,false,null
preserve,ux_variants_unique_mod,modality,modality_enum,false,null
preserve,ux_variants_unique_mod,variant_name_lc,text,false,null
preserve,ux_variants_unique_nomod,exercise_id,uuid,false,null
preserve,ux_variants_unique_nomod,variant_name_lc,text,false,null
realtime,ix_realtime_subscription_entity,entity,regclass,false,null
realtime,messages,topic,text,true,null
realtime,messages,extension,text,true,null
realtime,messages,payload,jsonb,false,null
realtime,messages,event,text,false,null
realtime,messages,private,boolean,false,false
realtime,messages,updated_at,timestamp without time zone,true,now()
realtime,messages,inserted_at,timestamp without time zone,true,now()
realtime,messages,id,uuid,true,gen_random_uuid()
realtime,messages_pkey,id,uuid,false,null
realtime,messages_pkey,inserted_at,timestamp without time zone,false,null
realtime,pk_subscription,id,bigint,false,null
realtime,schema_migrations,version,bigint,true,null
realtime,schema_migrations,inserted_at,timestamp(0) without time zone,false,null
realtime,schema_migrations_pkey,version,bigint,false,null
realtime,subscription,id,bigint,true,null
realtime,subscription,subscription_id,uuid,true,null
realtime,subscription,entity,regclass,true,null
realtime,subscription,filters,realtime.user_defined_filter[],true,'{}'::realtime.user_defined_filter[]
realtime,subscription,claims,jsonb,true,null
realtime,subscription,claims_role,regrole,true,realtime.to_regrole((claims ->> 'role'::text))
realtime,subscription,created_at,timestamp without time zone,true,"timezone('utc'::text, now())"
realtime,subscription_id_seq,last_value,bigint,true,null
realtime,subscription_id_seq,log_cnt,bigint,true,null
realtime,subscription_id_seq,is_called,boolean,true,null
realtime,subscription_subscription_id_entity_filters_key,subscription_id,uuid,false,null
realtime,subscription_subscription_id_entity_filters_key,entity,regclass,false,null
realtime,subscription_subscription_id_entity_filters_key,filters,realtime.user_defined_filter[],false,null
realtime,user_defined_filter,column_name,text,false,null
realtime,user_defined_filter,op,realtime.equality_op,false,null
realtime,user_defined_filter,value,text,false,null
realtime,wal_column,name,text,false,null
realtime,wal_column,type_name,text,false,null
realtime,wal_column,type_oid,oid,false,null
realtime,wal_column,value,jsonb,false,null
realtime,wal_column,is_pkey,boolean,false,null
realtime,wal_column,is_selectable,boolean,false,null
realtime,wal_rls,wal,jsonb,false,null
realtime,wal_rls,is_rls_enabled,boolean,false,null
realtime,wal_rls,subscription_ids,uuid[],false,null
realtime,wal_rls,errors,text[],false,null
storage,bname,name,text,false,null
storage,bucketid_objname,bucket_id,text,false,null
storage,bucketid_objname,name,text,false,null
storage,buckets,id,text,true,null
storage,buckets,name,text,true,null
storage,buckets,owner,uuid,false,null
storage,buckets,created_at,timestamp with time zone,false,now()
storage,buckets,updated_at,timestamp with time zone,false,now()
storage,buckets,public,boolean,false,false
storage,buckets,avif_autodetection,boolean,false,false
storage,buckets,file_size_limit,bigint,false,null
storage,buckets,allowed_mime_types,text[],false,null
storage,buckets,owner_id,text,false,null
storage,buckets,type,storage.buckettype,true,'STANDARD'::storage.buckettype
storage,buckets_analytics,id,text,true,null
storage,buckets_analytics,type,storage.buckettype,true,'ANALYTICS'::storage.buckettype
storage,buckets_analytics,format,text,true,'ICEBERG'::text
storage,buckets_analytics,created_at,timestamp with time zone,true,now()
storage,buckets_analytics,updated_at,timestamp with time zone,true,now()
storage,buckets_analytics_pkey,id,text,false,null
storage,buckets_pkey,id,text,false,null
storage,idx_multipart_uploads_list,bucket_id,text,false,null
storage,idx_multipart_uploads_list,key,text,false,null
storage,idx_multipart_uploads_list,created_at,timestamp with time zone,false,null
storage,idx_name_bucket_level_unique,name,text,false,null
storage,idx_name_bucket_level_unique,bucket_id,text,false,null
storage,idx_name_bucket_level_unique,level,integer,false,null
storage,idx_objects_bucket_id_name,bucket_id,text,false,null
storage,idx_objects_bucket_id_name,name,text,false,null
storage,idx_objects_lower_name,path_tokens,text,false,null
storage,idx_objects_lower_name,lower,text,false,null
storage,idx_objects_lower_name,bucket_id,text,false,null
storage,idx_objects_lower_name,level,integer,false,null
storage,idx_prefixes_lower_name,bucket_id,text,false,null
storage,idx_prefixes_lower_name,level,integer,false,null
storage,idx_prefixes_lower_name,string_to_array,text,false,null
storage,idx_prefixes_lower_name,lower,text,false,null
storage,migrations,id,integer,true,null
storage,migrations,name,character varying(100),true,null
storage,migrations,hash,character varying(40),true,null
storage,migrations,executed_at,timestamp without time zone,false,CURRENT_TIMESTAMP
storage,migrations_name_key,name,character varying(100),false,null
storage,migrations_pkey,id,integer,false,null
storage,name_prefix_search,name,text,false,null
storage,objects,id,uuid,true,gen_random_uuid()
storage,objects,bucket_id,text,false,null
storage,objects,name,text,false,null
storage,objects,owner,uuid,false,null
storage,objects,created_at,timestamp with time zone,false,now()
storage,objects,updated_at,timestamp with time zone,false,now()
storage,objects,last_accessed_at,timestamp with time zone,false,now()
storage,objects,metadata,jsonb,false,null
storage,objects,path_tokens,text[],false,"string_to_array(name, '/'::text)"
storage,objects,version,text,false,null
storage,objects,owner_id,text,false,null
storage,objects,user_metadata,jsonb,false,null
storage,objects,level,integer,false,null
storage,objects_bucket_id_level_idx,bucket_id,text,false,null
storage,objects_bucket_id_level_idx,level,integer,false,null
storage,objects_bucket_id_level_idx,name,text,false,null
storage,objects_pkey,id,uuid,false,null
storage,prefixes,bucket_id,text,true,null
storage,prefixes,name,text,true,null
storage,prefixes,level,integer,true,storage.get_level(name)
storage,prefixes,created_at,timestamp with time zone,false,now()
storage,prefixes,updated_at,timestamp with time zone,false,now()
storage,prefixes_pkey,bucket_id,text,false,null
storage,prefixes_pkey,level,integer,false,null
storage,prefixes_pkey,name,text,false,null
storage,s3_multipart_uploads,id,text,true,null
storage,s3_multipart_uploads,in_progress_size,bigint,true,0
storage,s3_multipart_uploads,upload_signature,text,true,null
storage,s3_multipart_uploads,bucket_id,text,true,null
storage,s3_multipart_uploads,key,text,true,null
storage,s3_multipart_uploads,version,text,true,null
storage,s3_multipart_uploads,owner_id,text,false,null
storage,s3_multipart_uploads,created_at,timestamp with time zone,true,now()
storage,s3_multipart_uploads,user_metadata,jsonb,false,null
storage,s3_multipart_uploads_parts,id,uuid,true,gen_random_uuid()
storage,s3_multipart_uploads_parts,upload_id,text,true,null
storage,s3_multipart_uploads_parts,size,bigint,true,0
storage,s3_multipart_uploads_parts,part_number,integer,true,null
storage,s3_multipart_uploads_parts,bucket_id,text,true,null
storage,s3_multipart_uploads_parts,key,text,true,null
storage,s3_multipart_uploads_parts,etag,text,true,null
storage,s3_multipart_uploads_parts,owner_id,text,false,null
storage,s3_multipart_uploads_parts,version,text,true,null
storage,s3_multipart_uploads_parts,created_at,timestamp with time zone,true,now()
storage,s3_multipart_uploads_parts_pkey,id,uuid,false,null
storage,s3_multipart_uploads_pkey,id,text,false,null
